Author_ID	FName	Minit	LName
951	Tom	NULL	Mula
952	Lois	F	Dyer
953	Sharon	NULL	Lamb
954	Sir	A	Doyle
955	Agatha	NULL	Christie
956	Mark	NULL	Cohen
957	Sherry	S	Haynes
958	Helen	R	Myers
959	Della	NULL	Rowland
960	Irving	NULL	Adler
961	Elizabeth	NULL	Peters
962	Shirlee	NULL	Busbee
963	Emily	NULL	Brontë
964	Sidney	NULL	Sheldon
965	Robin	NULL	Cook
966	Frank	NULL	Peretti
967	John	A	Keel
968	Jan	NULL	Gabriel
969	Rebecca	NULL	Winters
970	Meg	NULL	Cabot
971	Tanith	NULL	Lee
972	Cathy	NULL	Thacker
973	Richard	NULL	Burton
974	Tami	NULL	Hoag
975	Jeffrey	NULL	Eugenides
976	Beverly	NULL	Hastings
977	Savinien	C	Strachan
978	James	C	Robertson
979	Teresa	NULL	Southwick
980	Kate	C	Solomon
981	Judith	NULL	Guest
982	John	NULL	Grisham
983	Sandra	NULL	Field
984	Helen	NULL	Brooks
985	Blanche	F	Wright
986	Robin	NULL	Cook
987	George	NULL	Gately
988	Dean	R	Koontz
989	James	L	Burke
990	Michael	NULL	Chabon
991	Barbara	NULL	Michaels
992	Barbara	NULL	Michaels
993	Barbara	NULL	Michaels
994	Norton	J	Feiffer
995	Michael	NULL	Blake
996	John	NULL	Bellairs
997	Carl	NULL	Hiaasen
998	Carole	N	Douglas
999	William	NULL	Goldman
1000	Marc	NULL	Reisner
1001	Mark	NULL	Bowden
1002	Jonathan	NULL	Pearce
1003	Jonathan	NULL	Pearce
1004	Jonathan	NULL	Pearce
1005	Jonathan	NULL	Pearce
1006	Jonathan	NULL	Pearce
1007	Jonathan	NULL	Pearce
1008	Jonathan	NULL	Pearce
1009	Jonathan	NULL	Pearce
1010	Jonathan	NULL	Pearce
1011	Jonathan	NULL	Pearce
1012	Jonathan	NULL	Pearce
1013	Michael	NULL	Palmer
1014	Richard	N	Patterson
1015	Emily	NULL	Bronte
1016	Jane	NULL	Austen
1017	Alain	D	Botton
1018	Douglas	NULL	Adams
1019	Chuck	NULL	Palahniuk
1020	Emily	NULL	Bronte
1021	E.	A	Proulx
1022	Adam	NULL	Davies
1023	Harry	M	Walker
1024	Nicholas	NULL	Evans
1025	Milan	NULL	Kundera
1026	Piers	NULL	Anthony
1027	L.M.	NULL	Montgomery
1028	Hermann	NULL	Vinke
1029	David	NULL	Mitchell
1030	Jonathan	S	Foer
1031	Charles	NULL	Bukowski
1032	Jack	NULL	Kerouac
1033	Haruki	NULL	Murakami
1034	Haruki	M	Rubin
1035	Frances	H	Dellosso
1036	Patricia	C	Wrede
1037	Jack	L	Kershaw
1038	Bruce	W	Kopp
1039	Patricia	C	Wrede
1040	Malcolm	NULL	Goodway
1041	Ann-Marie	NULL	MacDonald
1042	Iris	NULL	Johansen
1043	Lisa	NULL	Gardner
1044	Fern	NULL	Michaels
1045	Linda	NULL	Howard
1046	Belva	NULL	Plain
1047	Belva	NULL	Plain
1048	Sue	NULL	Miller
1049	Sheri	S	Tepper
1050	Dr.	S	Geisel
1051	Tobias	NULL	Wolff
1052	Isaac	B	Sendak
1053	Mark	NULL	Helprin
1054	Gary	NULL	Zukav
1055	John	NULL	Irving
1056	Ernest	NULL	Hemingway
1057	Alfred	H	Harbison
1058	Emile	NULL	Zola
1059	Plato,John	M	Coop
1060	Jonathan	NULL	Franzen
1061	B	NULL	Kliban
1062	Judy	NULL	Blunt
1063	William	NULL	Trevor
1064	Alice	NULL	Walker
1065	Stephen	NULL	Gazi
1066	Wallace	NULL	Stegner
1067	Don	NULL	DeLillo
1068	Ralph	NULL	Ellison
1069	Isabel	NULL	Allende
1070	Isabel	NULL	Allende
1071	Shel	S	Silverstein
1072	Jhumpa	NULL	Lahiri
1073	Liz	T	Walto
1074	Charles	NULL	Sullivan
1075	Rebecca	NULL	Wells
1076	Wally	NULL	Lamb
1077	Tom	NULL	Robbins
1078	Ursula	NULL	Hegi
1079	Samuel	R	Sherburn
1080	Valerie	NULL	Martin
1081	Gabriel	G	Marquez
1082	Gill	NULL	Farrer-Halls
1083	John	M	Korach
1084	Susan	NULL	Bowes
1085	Diana	NULL	Gabaldon
1086	David	NULL	Sedaris
1087	Zadie	NULL	Smith
1088	Natalie	NULL	Goldberg
1089	Sue	NULL	Grafton
1090	William	J	Kennedy
1091	Bob	NULL	Shacochis
1092	John	NULL	Steinbeck
1093	Randy	NULL	Alcorn
1094	Nancy	C	Grigsby
1095	Margriet	D	Beuningen
1096	Armistead	NULL	Maupin
1097	Dale	NULL	Carnegie
1098	Clifford	NULL	Stoll
1099	James	NULL	Patterson
1100	Stephen	NULL	King
1101	Anne	NULL	Rice
1102	James	NULL	Patterson
1103	Anne	NULL	Rice
1104	Sandra	NULL	Cisneros
1105	Gary	NULL	Paulsen
1106	Marguerite	H	Dennis
1107	Tanith	NULL	Lee
1108	Sherry	NULL	Garland
1109	Barbara	NULL	Michaels
1110	Carl	S	Druyan
1111	Kimberly	NULL	Kirberger
1112	Ariella	NULL	Papa
1113	Michael	J	Rosen
1114	Dawn	C	Wax
1115	Shannon	NULL	Olson
1116	Naylor	NULL	Naylor
1117	Mary	W	Shelley
1118	Karen	NULL	Stolz
1119	Clare	NULL	Naylor
1120	Stephen	NULL	Chbosky
1121	Margaret	W	Hickman
1122	Ivan	NULL	Doig
1123	Isabel	A	Peden
1124	Sylvia	NULL	Nasar
1125	Ha	NULL	Jin
1126	Elizabeth	NULL	Laird
1127	Harlan	NULL	Ellison
1128	Isabel	A	Span
1129	David	M	Davidson
1130	Wolfgang	NULL	Hohlbein
1131	Christoph	NULL	Hein
1132	Gaby	NULL	Hauptmann
1133	Carolyn	NULL	See
1134	Christa	NULL	Wolf
1135	Thomas	NULL	Brussig
1136	Piers	NULL	Vitebsky
1137	Christopher	A	Weidner
1138	Robert	NULL	Silverberg
1139	Jostein	G	Haefs
1140	J.R.R.	NULL	Tolkien
1141	J.R.R.	T	Tolkien
1142	H.P.	NULL	Lovecraft
1143	Jack	NULL	Kerouac
1144	Neil	NULL	Gaiman
1145	Pamela	NULL	Grim
1146	Arthur	C	Clarke
1147	Armistead	NULL	Maupin
1148	Jay	NULL	Bennett
1149	J.	NULL	Applegate
1150	Michael	J	Straczynski
1151	John	M	Myers
1152	Reay	NULL	Tannahill
1153	Jack	NULL	Whyte
1154	STEPHEN	R	DONALDSON
1155	Stephen	R	Donaldson
1156	Stephen	R	Donaldson
1157	Stephen	R	Donaldson
1158	Stephen	R	Donaldson
1159	Stephen	R	Donaldson
1160	Peter	NULL	Matthiessen
1161	Jack	NULL	Higgins
1162	Paul	NULL	Kent
1163	Thomas	NULL	Harris
1164	Michael	NULL	Crichton
1165	Robin	M	Vinge,James
1166	Hank	W	Hebard
1167	Ellyn	NULL	Satter
1168	Bill	NULL	Brittain
1169	August	NULL	Wilson
1170	Fern	NULL	Michaels
1171	Nora	NULL	Roberts
1172	Marilynne	NULL	Robinson
1173	Sigrid	NULL	Nunez
1174	Paul	NULL	Auster
1175	Amanda	NULL	Scott
1176	Neil	NULL	Gaiman
1177	John	NULL	Fowles
1178	Colleen	NULL	McCullough
1179	Fodor's	NULL	Fodor's
1180	A'Lelia	NULL	Bundles
1181	Dorothy	L	Sayers
1182	Jude	NULL	Deveraux
1183	Arundhati	NULL	Roy
1184	Anne	M	Lindbergh
1185	Laurie	R	King
1186	Anita	NULL	Diamant
1187	Jeanne	NULL	DuPrau
1188	Louise	NULL	Erdrich
1189	Melinda	NULL	Haynes
1190	Belle	Y	Tan
1191	Carol	NULL	Shields
1192	Alice	NULL	Walker
1193	Vladimir	NULL	Nabokov
1194	Tim	NULL	Powers
1195	Jean	NULL	Lorrah
1196	Oscar	NULL	Wilde
1197	Samuel	T	Beer
1198	Paulo	C	Herzog
1199	Barbara	NULL	Erskine
1200	Annegrit	NULL	Arens
1201	Nicholas	S	Höbel
1202	Hans	J	Alpers
1203	Jerome	D	Salinger
1204	Hermann	NULL	Hesse
1205	Stephen	NULL	Chbosky
1206	Claudia	V	Futh
1207	Wolfgang	NULL	Hohlbein
1208	Linda	L	Crawford,Dian
1209	Jane	NULL	Feather
1210	Louis	NULL	L'Amour
1211	William	R	Forstchen
1212	Spider	NULL	Robinson
1213	Dennis	L	McKiernan
1214	Rush	NULL	Rush
1215	Lionel	NULL	Fenn
1216	Carole	NULL	Halston
1217	Christine	NULL	Rimmer
1218	BJ	NULL	James
1219	Iain	NULL	Banks
1220	Milan	NULL	Kundera
1221	Truman	NULL	Capote
1222	Vikram	NULL	Seth
1223	Beth	N	Rabey
1224	Johann	W	H
1225	Thomas	NULL	Elsaesser
1226	Adrian	NULL	Plass
1227	Adrian	NULL	Plass
1228	Adrian	NULL	Plass
1229	Adrian	P	Plass
1230	Frank	NULL	Mccourt
1231	Thomas	NULL	Hardy
1232	Arthur	NULL	Golden
1233	Stephen	NULL	Quirke
1234	Ann	NULL	Rule
1235	Charles	NULL	Bukowski
1236	James	NULL	Herbert
1237	William	NULL	Sutcliffe
1238	JANOSCH,JANOSCH	NULL	JANOSCH,JANOSCH
1239	JANOSCH,JANOSCH	NULL	JANOSCH,JANOSCH
1240	Jean	D	DeBrunhoff
1241	Jean	D	DeBrunhoff
1242	Philippe	NULL	Fix
1243	Claudia	NULL	Keller
1244	F.	P	Bergner
1245	Arnold	A	Tr
1246	Clarissa	P	Rabben
1247	Virginia	A	Haller
1248	JANOSCH	NULL	JANOSCH
1249	Janosch	NULL	Janosch
1250	Chuck	NULL	Palahniuk
1251	Chuck	NULL	Palahniuk
1252	John	P	Clark
1253	Christopher	NULL	Moore
1254	Michel	NULL	Tournier
1255	Hubert	J	Selby
1256	G.	B	Trudeau
1257	Gary	NULL	Larson
1258	Garrison	NULL	Keillor
1259	Al	NULL	Franken
1260	Berke	NULL	Breathed
1261	Barbara	A	Kipfer
1262	Dick	NULL	Francis
1263	Stephen	NULL	Fried
1264	Patricia	C	Wrede
1265	George	NULL	Stephanopoulos
1266	Rita	M	Brown
1267	Louisa	M	Showalte
1268	Cornelia	F	Latsch
1269	Stan	L	Kirby
1270	Camille	NULL	Paglia
1271	James	NULL	Kahn
1272	Robert	A	Heinlein
1273	Anne	NULL	McCaffrey
1274	Louisa	M	Speregen,Richard
1275	James	NULL	McBride
1276	Louis	S	Mccauley
1277	Anne	NULL	McCaffrey
1278	ANNE	NULL	MCCAFFREY
1279	Eric	V	Lustbader
1280	Robert	NULL	Asprin
1281	Anne	F	Roosevelt
1282	Marshall	NULL	Govindan
1283	Nomi	NULL	Eve
1284	Bruce	NULL	Catton
1285	William	NULL	Gibson
1286	Clement	NULL	Eaton
1287	H.G.	NULL	Wells
1288	Terry	B	Sweet
1289	Terry	NULL	Brooks
1290	Piers	NULL	Anthony
1291	Stephen	NULL	King
1292	Larry	NULL	McMurtry
1293	Sophie	NULL	Kinsella
1294	Sophie	NULL	Kinsella
1295	John	NULL	Irving
1296	Judy	NULL	Collins
1297	Oliver	NULL	Sacks
1298	Carolyne	NULL	Aarsen
1299	Annette	NULL	Broadrick
1300	Barbara	NULL	Ehrenreich
1301	Rachel	NULL	Cohn
1302	Carolyn	NULL	Keene
1303	Rachel	N	Remen
1304	Luanne	NULL	Rice
1305	Jayne	A	Krentz
1306	Nora	NULL	Roberts
1307	Joan	NULL	Smith
1308	Kaye	G	Gibbons
1309	Bryn	C	Collins
1310	Peter	J	Brewster
1311	Eliza	NULL	Osborne
1312	Howard	NULL	Norman
1313	John	NULL	Griesemer
1314	Marly	A	Swick
1315	John	NULL	L'Heureux
1316	Molly	NULL	Ivins
1317	Tony	NULL	Hillerman
1318	Forrest	NULL	Carter
1319	Umberto	NULL	Eco
1320	Greg	NULL	Bear
1321	Neil	G	Pratchett
1322	Sharyn	NULL	McCrumb
1323	Nicholas	NULL	Sparks
1324	Kathy	NULL	Reichs
1325	Jeffrey	NULL	Deaver
1326	Nevada	NULL	Barr
1327	Martin	C	Smith
1328	V.C.	NULL	Andrews
1329	Stephen	NULL	Hill
1330	Robin	NULL	Cook
1331	E.W.	NULL	Heine
1332	Donna	NULL	Fletcher
1333	Jeanne	NULL	Larsen
1334	Bari	NULL	Wood
1335	James	G	Cozzens
1336	Reidar	J	Ruuth
1337	June	V	Clark
1338	Robert	NULL	Reilly
1339	Kem	NULL	Nunn
1340	Larry	NULL	King
1341	Barbara	NULL	Kingsolver
1342	Ernest	J	Gaines
1343	Anne	NULL	Lamott
1344	Bret	NULL	Lott
1345	Zora	N	Hurston
1346	Jude	NULL	Fisher
1347	Salman	NULL	Rushdie
1348	G.	P	Taylor
1349	Bill	NULL	Bryson
1350	Anne	M	Walotsky
1351	John	NULL	Steinbeck
1352	Philip	NULL	Pullman
1353	Philip	NULL	Pullman
1354	Philip	NULL	Pullman
1355	John	NULL	Irving
1356	Judy	NULL	Astley
1357	Roger	E	Allen
1358	Margaret	T	Tempest
1359	Enid	B	Bradley
1360	James	NULL	Barclay
1361	James	NULL	Barclay
1362	Kahlil	NULL	Gibran
1363	LIBBY	NULL	PURVES
1364	Jane	NULL	Kirkpatrick
1365	Tess	NULL	Gerritsen
1366	Olive	A	Burns
1367	Betty	NULL	Smith
1368	Michael	E	Manheim
1369	Annie	NULL	Proulx
1370	Corrie	T	Sherrill
1371	Bodie	T	Thoene
1372	Marlo	NULL	Schalesky
1373	Mark	NULL	Salzman
1374	Alexander	M	Smith
1375	Michael	NULL	Paterniti
1376	John	NULL	Fowles
1377	Dorothy	R	Miller
1378	Steve	NULL	Martin
1379	Banana	NULL	Yoshimoto
1380	Ann	R	Jonas
1381	Reader's	NULL	Digest
1382	Joseph	C	Moyers
1383	Belva	NULL	Plain
1384	Dyanne	NULL	Gibson
1385	Isaac	NULL	Asimov
1386	Bruce	NULL	Coville
1387	Terry	NULL	Brooks
1388	Edwidge	NULL	Danticat
1389	Bill	NULL	Bryson
1390	JOE	R	LANSDALE
1391	Arturo	P	Costa
1392	Sheila	NULL	O'Connor
1393	Erik	NULL	Larson
1394	Saul	NULL	Bellow
1395	Dan	NULL	Millman
1396	Jack	C	Haw
1397	Amy	NULL	Tan
1398	Mark	NULL	Twain
1399	J.R.R.	NULL	Tolkien
1400	Ned	NULL	Vizzini
1401	Laurie	H	Anderson
1402	Chris	NULL	Wooding
1403	Mary	M	Morris
1404	Brian	NULL	O'Leary
1405	Brian	O	Miller
1406	Brian	NULL	O'Leary
1407	David	NULL	Peat
1408	L.	R	Hubbard
1409	Jeffery	NULL	Deaver
1410	Stephen	NULL	Coonts
1411	John	NULL	Whitman
1412	Peter	NULL	Kummer
1413	Sven	NULL	Regener
1414	Wendy	NULL	Leigh
1415	Dorothy	NULL	Sterling
1416	Frances	H	Burnett
1417	B.	K	Menuhin
1418	Kate	NULL	Atkinson
1419	John	NULL	Grisham
1420	John	NULL	Grisham
1421	Susan	M	McIntosh
1422	Nevada	NULL	Barr
1423	Thomas	NULL	Nelson
1424	Diane	NULL	Muldrow
1425	Robert	NULL	Bloch
1426	Mollie	NULL	Molay
1427	Grace	NULL	Collins
1428	Judy	NULL	Blume
1429	Ray	NULL	Bradbury
1430	Jonathan	NULL	Rabb
1431	Clive	NULL	Cussler
1432	Patrick	NULL	Robinson
1433	Jack	NULL	Higgins
1434	Robert	T	Bakker
1435	Fred	NULL	Saberhagen
1436	Richard	NULL	Moran
1437	Michael	NULL	DiMercurio
1438	Stephen	NULL	Coonts
1439	Patrick	NULL	Robinson
1440	Douglas	NULL	Adams
1441	Wilkie	NULL	Collins
1442	Randall	NULL	Wallace
1443	Rhoda	NULL	Huffey
1444	Calvin	NULL	Trillin
1445	Rachel	NULL	Simon
1446	Nick	NULL	Earls
1447	Carol	NULL	Emshwiller
1448	Spider	NULL	Robinson
1449	Tom	NULL	Robbins
1450	Edith	NULL	Konecky
1451	Jan	NULL	Karon
1452	Ann	NULL	Patchett
1453	Mary	H	Clark
1454	William	S	Honigmann
1455	Jonathan	NULL	Harr
1456	Jennifer	NULL	Crusie
1457	Kristin	NULL	Hannah
1458	Kristin	NULL	Hannah
1459	Luanne	NULL	Rice
1460	Ayn	R	Peikoff
1461	Nicholas	NULL	Evans
1462	Jane	A	Hough
1463	Jennifer	NULL	Weiner
1464	Jane	A	Drabble
1465	Elmore	NULL	Leonard
1466	Jane	A	Drabble
1467	Margaret	NULL	Atwood
1468	Barbara	NULL	Delinsky
1469	Alexandre	NULL	Dumas
1470	Dorothy	NULL	Garlock
1471	Raymond	NULL	Chandler
1472	Mary	H	Clark
1473	Whitney	NULL	Otto
1474	Kaye	NULL	Gibbons
1475	Anita	S	Barber
1476	Candace	NULL	Bushnell
1477	Gabriel	G	Grossman
1478	Michael	NULL	Cunningham
1479	Anita	NULL	Shreve
1480	Diane	NULL	Ackerman
1481	Margaret	NULL	Atwood
1482	Daphne	D	Maurier
1483	Susan	NULL	Isaacs
1484	Charles	NULL	Frazier
1485	Fannie	NULL	Flagg
1486	Anne	NULL	Lamott
1487	Patricia	NULL	Gaffney
1488	Susan	NULL	Isaacs
1489	Jane	NULL	Heller
1490	Roald	NULL	Dahl
1491	Martha	NULL	Grimes
1492	Douglas	P	Child
1493	Kim	S	Robinson
1494	Jack	NULL	Higgins
1495	William	S	Torre
1496	Leslie	NULL	Glass
1497	Anita	NULL	Shreve
1498	Mark	NULL	Twain
1499	Cathy	C	Spellman
1500	Stephen	NULL	King
1501	Grace	S	Cagan
1502	Jerry	NULL	Bledsoe
1503	Jane	NULL	Sigaloff
1504	Marian	NULL	Keyes
1505	Stephen	NULL	Fried
1506	Melissa	NULL	Rossi
1507	Jackie	NULL	Collins
1508	Drew	NULL	Barrymore
1509	Meg	NULL	Cabot
1510	Carrie	NULL	Alexander
1511	Lori	NULL	Handeland
1512	Debra	NULL	Salonen
1513	Deborah	NULL	Laake
1514	Rebecca	NULL	Winters
1515	Margaret	NULL	Way
1516	Marisa	NULL	Carroll
1517	Tony	NULL	Hillerman
1518	Eduardo	D	Duran
1519	Dave	NULL	Eggers
1520	Hernando	D	Soto
1521	Hernando	D	Soto
1522	Julie	NULL	Miller
1523	Oscar	NULL	Wilde
1524	Bernard	NULL	Werber
1525	Jasper	NULL	Fforde
1526	Wendy	NULL	Holden
1527	Sebastian	NULL	Faulks
1528	Sue	NULL	Margolis
1529	Dora	L	Mossanen
1530	Sheri	NULL	Holman
1531	Diane	NULL	Johnson
1532	Jacqueline	NULL	Susann
1533	Sara	NULL	Paretsky
1534	Stephanie	NULL	Laurens
1535	Jane	NULL	Mendelsohn
1536	Madge	NULL	Swindells
1537	J.R.R.	T	Tolkien
1538	Richard	NULL	Adams
1539	Jasper	NULL	Fforde
1540	John	NULL	Colapinto
1541	Ildikó	V	Kürthy
1542	John	NULL	McPhee
1543	Kurt	NULL	Vonnegut
1544	Veronique	V	Lennard
1545	Sándor	M	Janeway
1546	Tom	C	Friedlich
1547	Mark	A	McMenamin
1548	Nancy	K	Robinson
1549	Jillian	NULL	Lund
1550	Ann	NULL	Rinaldi
1551	Scott	NULL	O'Dell
1552	Thomas	NULL	Rockwell
1553	Louise	NULL	Plummer
1554	Orson	S	Card
1555	David	J	Duncan
1556	Richard	NULL	Awlinson
1557	Richard	A	Easley
1558	John		Sandford
1559	Max	A	Collins
1560	Patricia	NULL	Kennealy-Morrison
1561	Jeffery	NULL	Deaver
1562	John	NULL	Sandford
1563	Kay	NULL	Hooper
1564	Kay	NULL	Hooper
1565	Julie	E	Czerneda
1566	Mary	H	Clark
1567	Eva	NULL	Heller
1568	Jan	NULL	McDaniel
1569	Genell	NULL	Dellin
1570	Betty	N	Winters
1571	Barbara	NULL	Dolan
1572	Viveca	NULL	Carlysle
1573	Judy	NULL	Jackson
1574	Lewis	NULL	Orde
1575	Nora	NULL	Roberts
1576	Anonymous	T	Sparks
1577	Ken	NULL	Follett
1578	Peter	NULL	Mayle
1579	Philip	K	Zelazny
1580	Ernest	NULL	Hemingway
1581	Douglas	NULL	Kennedy
1582	Philip	K	Dick
1583	Philip	K	Louit
1584	Philip	K	Martin
1585	Philip	K	Dick
1586	Philip	K	Dick
1587	John	NULL	Steinbeck
1588	Aldous	NULL	Huxley
1589	Edgar	A	Poe
1590	Paulo	NULL	Coelho
1591	Mark	Z	Danielewski,Claro
1592	Robin	NULL	Cook
1593	Makyo,Vicomte	NULL	Makyo,Vicomte
1594	Adams	D	Bonnefoy
1595	Philip	K	Dick
1596	Philip	K	Dick
1597	René	NULL	Barjavel
1598	Albert	NULL	Camus
1599	Stan	B	Berenstain
1600	A.J.	NULL	Wood
1601	Sunny	G	Kolding
1602	Disney	S	Staff,Disney
1603	Maida	NULL	Silverman
1604	Jean	NULL	Giraudoux
1605	Antony	M	Green
1606	Lynne	R	Cole
1607	H.G.	W	Batchelor
1608	Carolyn	NULL	Wheat
1609	Fern	NULL	Michaels
1610	James	NULL	Patterson
1611	Dan	NULL	Simmons
1612	Ros	NULL	Stanley
1613	R.	L	Stine
1614	Steve	S	Barlow
1615	Isobel	NULL	Bird
1616	K.A.	NULL	Applegate
1617	Stephen	NULL	King
1618	John	NULL	Mortimer
1619	Matt	NULL	Christopher
1620	Janet	E	King
1621	Anne	NULL	Rice
1622	Marilyn	P	Bursuck
1623	Brian	H	Anderson
1624	C.	A	Glatz
1625	Brian	H	Youll
1626	Mary	E	Pulin
1627	Randall	NULL	Rothenberg
1628	Enos	A	Mills
1629	Terry	NULL	Brooks
1630	John	D	Fitzgerald
1631	Sebastiano	V	Rose
1632	Patrick	NULL	McGrath
1633	William	NULL	Kotzwinkle
1634	Vincent	B	Henderson
1635	Mark	NULL	Richard
1636	Ben	NULL	Elton
1637	Ltd	P	International
1638	Mary	D	Russell
1639	MacDonald	NULL	Harris
1640	Lawrence	G	Goldstone
1641	Leslie	L	Phillips
1642	Rikki	NULL	Ducornet
1643	Victor	H	Robinson
1644	Mary	H	Clark
1645	Judy	NULL	Blume
1646	Jennifer	NULL	Egan
1647	Dodie	NULL	Smith
1648	Doug	NULL	Lowe
1649	Arlene	E	Hathaway
1650	Jane	NULL	Green
1651	Gary	E	Bucknam
1652	Gary	E	Bucknam
1653	Dennis	R	Rainey
1654	David	G	Gardner
1655	Arlene	E	B.S
1656	Joan	NULL	Vinge
1657	R.	A	Macavoy
1658	Brooke	NULL	Stevens
1659	Paulo	NULL	Coelho
1660	Ann	B	Ross
1661	Adriana	NULL	Trigiani
1662	Bebe	M	Campbell
1663	Barbara	C	Littlefield
1664	Amy	H	Barron
1665	Erica	J	Jong
1666	Diana	NULL	Palmer
1667	Bernhard	S	Janeway
1668	J.R.R.	T	Tolkien
1669	Rebecca	NULL	Godfrey
1670	Wayne	W	Dyer
1671	Lois	NULL	Battle
1672	Allen	NULL	Ginsberg
1673	Mary	S	Smith
1674	Ernest	NULL	Hemingway
1675	Anne	NULL	Tyler
1676	Harper	NULL	Lee
1677	Nora	R	Schulze
1678	Lilian	J	Braun
1679	Patricia	NULL	Cornwell
1680	Andrew	M	Greeley
1681	Rick	NULL	Davis
1682	Catholic	NULL	Church
1683	Alfred	M	McBride
1684	Russell	L	Ford
1685	Robertson	D	Grant
1686	John	NULL	Colapinto
1687	Bill	NULL	Watterson
1688	Jacqueline	NULL	Kasun
1689	C.	S	Lewis
1690	Salman	NULL	Rushdie
1691	Leslie	NULL	Meier
1692	Janet	NULL	Evanovich
1693	Corinne	T	Netzer
1694	James	P	Jonge
1695	Alice	NULL	Adams
1696	Buechner	NULL	Buechner
1697	Max	NULL	Frisch
1698	Thomas	NULL	Pynchon
1699	Thomas	NULL	Pynchon
1700	Thomas	NULL	Pynchon
1701	Paul	NULL	Auster
1702	Veronika	M	Char
1703	L.	R	Hubbard
1704	L.	R	Hubbard
1705	Doris	NULL	Pilkington
1706	Stephen	NULL	Gallagher
1707	Robert	L	Letley
1708	Edwina	NULL	Currie
1709	Donald	A	Mackenzie
1710	Jules	NULL	Verne
1711	Laurie	L	Ward
1712	Philip	NULL	Pullman
1713	Sam	NULL	Siciliano
1714	Joe	NULL	Haldeman
1715	Leon	NULL	Uris
1716	Anatoli	B	DeWalt
1717	Steve	J	Lewis
1718	Len	NULL	Deighton
1719	Dale	L	Moore
1720	William	G	Epstein
1721	William	J	Mann
1722	Jostein	G	Haefs
1723	Lisa	NULL	Scottoline
1724	Laurell	K	Hamilton
1725	James	NULL	Reese
1726	J.	R	Tolkien
1727	Anne	NULL	Rice
1728	Judge	J	Tore
1729	Manil	S	Grube
1730	Victoria	S	Hatch
1731	Kingsley	NULL	Amis
1732	Mark	NULL	Frost
1733	Hera	NULL	Lind
1734	Scott	NULL	Walker
1735	Catherine	C	Aumüller
1736	Colm	NULL	Toibin
1737	Clive	NULL	Cussler
1738	Joe	NULL	Weber
1739	John	NULL	Grisham
1740	Caleb	NULL	Carr
1741	Stephen	NULL	Baxter
1742	Bill	NULL	Bryson
1743	Augusten	NULL	Burroughs
1744	Mark	NULL	Dunn
1745	William	NULL	Carpenter
1746	Alexander	M	Smith
1747	David	E	Eddings
1748	Belva	NULL	Plain
1749	Susan	NULL	Isaacs
1750	Nora	NULL	Roberts
1751	Nora	NULL	Roberts
1752	Lilian	J	Braun
1753	John	NULL	Case
1754	Donna	W	Cross
1755	Jon	NULL	Krakauer
1756	Jon	NULL	Krakauer
1757	Mark	NULL	Haddon
1758	Michael	NULL	Ryan
1759	Robert	K	Tanenbaum
1760	Judi	L	McCarthy
1761	H.	J	Grierson
1762	John	NULL	Irving
1763	Peter	J	Whitney
1764	Helene	NULL	Wiggin
1765	John	NULL	Grisham
1766	Ira	NULL	Levin
1767	John	NULL	Fowles
1768	Erma	NULL	Bombeck
1769	Norman	L	Pullman
1770	Christina	NULL	Lamb
1771	Michael	NULL	Crichton
1772	Nancy	C	Phelan
1773	Chris	NULL	Bohjalian
1774	M.	S	Peck
1775	M.	M	Kaye
1776	Sharon	NULL	Creech
1777	Christian	NULL	Jacq
1778	Dean	D	Molstad
1779	Dean	NULL	Marney
1780	Michael	R	Rosen
1781	Nicholas	NULL	Evans
1782	Bill	NULL	Bryson
1783	Justine	NULL	Ettler
1784	Patricia	NULL	Cornwell
1785	Margaret	W	Szekeres
1786	Sheldon	NULL	Arensen
1787	Amanda	NULL	McKay
1788	Carl	NULL	Djerassi
1789	Paulo	NULL	Coelho
1790	Barbara	NULL	Kingsolver
1791	Nuala	NULL	O'Faolain
1792	Lee	NULL	Strobel
1793	Sally	A	Rains
1794	Alice	NULL	Gray
1795	Osuntoki	NULL	Osuntoki
1796	Anatoli	B	Dewalt
1797	Anonymous,Burton	R	Isaacs
1798	Terry	NULL	McMillan
1799	Don	NULL	Lasseter
1800	Jimmy	S	Gross
1801	Ken	NULL	Wilber
1802	Jeffery	NULL	Deaver
1803	Bill	NULL	Cosby
1804	Ruth	NULL	Gordon
1805	Flannery	O	Fitzgerald
1806	Douglas	NULL	Adams
1807	Isaac	B	Singer
1808	Adrian	NULL	Mitchell
1809	Donald	A	Davis
1810	Jeffery	NULL	Deaver
1811	Leslie	M	Silko
1812	Robert	S	Root-Bernstein
1813	Joe	NULL	Marcus
1814	Andrew	M	Greeley
1815	Dorothea	B	Frank
1816	Robin	NULL	Cook
1817	Agatha	NULL	Christie
1818	Anita	NULL	Brookner
1819	Beverly	J	Ray,Monica
1820	Daniel	NULL	Hecht
1821	Patricia	C	Cornwell
1822	Michael	NULL	Crichton
1823	James	NULL	Patterson
1824	James	NULL	Patterson
1825	James	NULL	Patterson
1826	Anita	NULL	Daher
1827	Steve	NULL	Lawhead
1828	Anne	NULL	Perry
1829	Robin	NULL	White
1830	Stephen	NULL	White
1831	Jeffrey	NULL	Archer
1832	Guy	D	Maupassant
1833	Jonathan	NULL	Kellerman
1834	Robert	C	Wilson
1835	Gilles	D	Massumi
1836	Peter	NULL	Weber
